"eid","aikz","insertmark","teid","inst_nr","ktxt","dtxt","ltxt","aufgabe","ausstattung","bemerkung","forschungstaetig","kooperation","kostenst","drucken","veranstalter","zeitstempel","domain","externid","layoutid","inhaltsverzkz","sap_id","sap_id_parent"
11115,A,,,,Archäol         ,"Zentraleinrichtung Universitätsbibliothek, Zweigbibliotheken, Zweigbibliothek Klassische Archäologie / Winckelmann-Institut",Zweigbibliothek Klassische Archäologie / Winckelmann-Institut,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.331,,"923150                          ",,,"50000917","50000905"
11116,A,,,,Musik           ,"Zentraleinrichtung Universitätsbibliothek, Zweigbibliotheken, Zweigbibliothek Musikwissenschaft",Zweigbibliothek Musikwissenschaft,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.333,,"923160                          ",,,"50000918","50000905"
10939,A,,8,,GeMiAlt         ,"Philosophische Fakultät, Institut für Geschichtswissenschaften, Geschichte des Mittelalters, Schwerpunkt: Früh-/ Hochmittelalter","Geschichte des Mittelalters, Schwerpunkt: Früh-/ Hochmittelalter",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.456,,"512037                          ",,,"50000534","50000518"
11426,A,,8,,InfoProc        ,"Philosophische Fakultät, Institut für Bibliotheks- und Informationswissenschaft, Information Processing and Analytics",Information Processing and Analytics,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.503,,"514025                          ",,,"50000557","50000553"
10017,A,0,8,"524017    ",RomSprFr        ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für Romanistik, Romanische Sprachen (Französisch)",Romanische Sprachen (Französisch),,,,,,                    ,N,N,2022-01-19 10:49:06.623,,"524017                          ",,,"50000614","50000609"
10657,A,0,7,"551100    ",Archä           ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Archäologie",Institut für Archäologie,,,,,,                    ,J,J,2022-01-19 10:49:06.732,,"551100                          ",,,"50000659","50000649"
11404,A,,8,,TranChin        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Asien- und Afrikawissenschaften, Transregionale Chinastudien",Transregionale Chinastudien,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.763,,"551234                          ",,,"50000674","50000666"
10581,A,0,8,"537015    ",MuWissen        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Musikwissenschaft und Medienwissenschaft, Medien und Wissen",Medien und Wissen,,,,,,                    ,N,N,2022-01-19 10:49:06.895,,"551615                          ",,,"50000734","50000729"
8648,A,0,8,"531017    ",PolVerh         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Politisches Verhalten im Vergleich",Politisches Verhalten im Vergleich,,,,,,                    ,N,N,2022-01-19 10:49:06.971,,"551817                          ",,,"50000762","50000755"
10239,A,0,8,"701022    ",QuanBWL         ,"Wirtschaftswissenschaftliche Fakultät, Quantitative Betriebswirtschaftslehre (J)",Quantitative Betriebswirtschaftslehre (J),,,,,,                    ,N,N,2022-01-19 10:49:07.160,,"701022                          ",,,"50000834","50000815"
11541,A,,8,,IslamPhJ        ,"Zentralinstitut Berliner Institut für Islamische Theologie (BIT), Islamische Philosophie und Glaubensgrundlagen (J)",Islamische Philosophie und Glaubensgrundlagen (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.367,,"961011                          ",,,"50000937","50000935"
11543,A,,8,,TheoEthJ        ,"Zentralinstitut Institut für Katholische Theologie (IKT), Theologische Ethik (J)",Theologische Ethik (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.383,,"962012                          ",,,"50000946","50000943"
11542,A,,8,,SystTheo        ,"Zentralinstitut Institut für Katholische Theologie (IKT), Systematische Theologie",Systematische Theologie,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.385,,"962013                          ",,,"50000947","50000943"
11540,A,,8,,PraktThJ        ,"Zentralinstitut Institut für Katholische Theologie (IKT), Praktische Theologie (J)",Praktische Theologie (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.389,,"962015                          ",,,"50000949","50000943"
8841,A,0,8,"513014    ",EuEthno3        ,"Philosophische Fakultät, Institut für Europäische Ethnologie, Europäische Ethnologie mit Schwerpunkt Stadtanthropologie",Europäische Ethnologie mit Schwerpunkt Stadtanthropologie,,,,,,                    ,N,J,2022-01-19 10:49:06.477,,"513014                          ",,,"50000544","50000541"
11444,A,,8,,SoAnthrJ        ,"Philosophische Fakultät, Institut für Europäische Ethnologie, Europäische Ethnologie / Sociocultural Anthropology (J)",Europäische Ethnologie / Sociocultural Anthropology (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.491,,"513032                          ",,,"50000551","50000541"
10014,A,0,8,"524014    ",RomLitSp        ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für Romanistik, Romanische Literaturen Schwerpkt. Spanischspr. Literaturen",Romanische Literaturen Schwerpkt. Spanischspr. Literaturen,,,,,,                    ,N,N,2022-01-19 10:49:06.621,,"524014                          ",,,"50000613","50000609"
11445,A,,8,,LernErw         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Erziehungswissenschaften, Beding. und Konstellationen des Lernens im Erwachsenenalter (J)",Beding. und Konstellationen des Lernens im Erwachsenenalter (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.829,,"551335                          ",,,"50000702","50000683"
11443,A,,8,,KuFilmf         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Kulturwissenschaft, Kulturwissenschaftliche Filmforschung mit Schwerpunkt Gender (J)",Kulturwissenschaftliche Filmforschung mit Schwerpunkt Gender (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.855,,"551418                          ",,,"50000715","50000707"
11223,A,,8,,TraGeJud        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Kulturwissenschaft, Transkulturelle Geschichte des Judentums",Transkulturelle Geschichte des Judentums,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.859,,"551426                          ",,,"50000717","50000707"
11548,A,,8,,IslRGeGe        ,"Zentralinstitut Berliner Institut für Islamische Theologie (BIT), Islamisches Recht in Geschichte und Gegenwart",Islamisches Recht in Geschichte und Gegenwart,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.369,,"961012                          ",,,"50000938","50000935"
11549,A,,8,,PrakTheo        ,"Zentralinstitut Berliner Institut für Islamische Theologie (BIT), Praktische Theologie / Religionspädagogik",Praktische Theologie / Religionspädagogik,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.371,,"961013                          ",,,"50000939","50000935"
11546,A,,8,,IslTextw        ,"Zentralinstitut Berliner Institut für Islamische Theologie (BIT), Islamische Textwissenschaft (Koran and Hadith)",Islamische Textwissenschaft (Koran and Hadith),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.373,,"961014                          ",,,"50000940","50000935"
11547,A,,8,,IslIdeeG        ,"Zentralinstitut Berliner Institut für Islamische Theologie (BIT), Islamische Ideengeschichte der post-klassischen Periode",Islamische Ideengeschichte der post-klassischen Periode,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.374,,"961015                          ",,,"50000941","50000935"
11544,A,,8,,BiblTheJ        ,"Zentralinstitut Institut für Katholische Theologie (IKT), Biblische Theologie (J)",Biblische Theologie (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.382,,"962011                          ",,,"50000945","50000943"
11545,A,,8,,HistTheo        ,"Zentralinstitut Institut für Katholische Theologie (IKT), Historische Theologie",Historische Theologie,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.387,,"962014                          ",,,"50000948","50000943"
11552,A,,8,,FemPhilJ        ,"Philosophische Fakultät, Institut für Philosophie, Feministische Philosophie (J)",Feministische Philosophie (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.417,,"511034                          ",,,"50000516","50000501"
8835,A,0,7,"513000    ",InstEUEthno     ,"Philosophische Fakultät, Institut für Europäische Ethnologie",Institut für Europäische Ethnologie,,,,,,                    ,J,J,2022-01-19 10:49:06.471,,"513000                          ",,,"50000541","50000492"
11551,A,,8,,InfScieJ        ,"Philosophische Fakultät, Institut für Bibliotheks- und Informationswissenschaft, Information Science (J)",Information Science (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.508,,"514027                          ",,,"50000559","50000553"
10951,A,,8,,NdL18heu        ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für deutsche Literatur, Neuere deutsche Literatur (18. Jahrhundert bis zur Gegenwart)",Neuere deutsche Literatur (18. Jahrhundert bis zur Gegenwart),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.550,,"521027                          ",,,"50000581","50000570"
11419,A,,8,,NdLKomp         ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für deutsche Literatur, Neuere deutsche Literatur mit komparatistischem Schwerpunkt",Neuere deutsche Literatur mit komparatistischem Schwerpunkt,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.554,,"521029                          ",,,"50000583","50000570"
9981,A,0,8,"522016    ",DtSprGe         ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für deutsche Sprache und Linguistik, Geschichte der deutschen Sprache",Geschichte der deutschen Sprache,,,,,,                    ,N,N,2022-01-19 10:49:06.580,,"522016                          ",,,"50000595","50000588"
11483,A,,8,,SOAsiStu        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Asien- und Afrikawissenschaften, Transregionale Südostasien-Studien",Transregionale Südostasien-Studien,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.776,,"551265                          ",,,"50000679","50000666"
11463,A,,8,,DeuDidak        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Erziehungswissenschaften, Deutschunterricht und seine Didaktik in der Primarstufe",Deutschunterricht und seine Didaktik in der Primarstufe,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.821,,"551332                          ",,,"50000699","50000683"
11464,A,,8,,MatDidak        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Erziehungswissenschaften, Mathematikunterricht und seine Didaktik in der Primarstufe",Mathematikunterricht und seine Didaktik in der Primarstufe,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.831,,"551337                          ",,,"50000703","50000683"
10117,A,0,8,"545028    ",SprBPäd         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften, Pädagogik bei Beeinträchtigung der Sprache und Kommunikation (J)",Pädagogik bei Beeinträchtigung der Sprache und Kommunikation (J),,,,,,                    ,N,N,2022-01-19 10:49:06.944,,"551728                          ",,,"50000752","50000740"
10090,A,0,7,"551900    ",SpoWi           ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sportwissenschaft",Institut für Sportwissenschaft,,,,,,                    ,J,J,2022-01-19 10:49:07.023,,"551900                          ",,,"50000781","50000649"
10185,A,0,8,"601022    ",NTUrChri        ,"Theologische Fakultät, Neues Testament / Literatur u. Zeitgeschichte des Urchristentums",Neues Testament / Literatur u. Zeitgeschichte des Urchristentums,,,,,,                    ,N,N,2022-01-19 10:49:07.083,,"601022                          ",,,"50000805","50000792"
11012,A,,8,,ChJüdVer        ,"Theologische Fakultät, Geschichte und Gegenwart des christlich-jüdischen Verhältnisses",Geschichte und Gegenwart des christlich-jüdischen Verhältnisses,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.109,,"601062                          ",,,"50000814","50000792"
11465,A,,8,,DataScience     ,"Wirtschaftswissenschaftliche Fakultät, Statistik und Data Science",Statistik und Data Science,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.220,,"701058                          ",,,"50000854","50000815"
11553,A,,8,,SozPhilJ        ,"Philosophische Fakultät, Institut für Philosophie, Sozialphilosophie / Kritische Theorie (J)",Sozialphilosophie / Kritische Theorie (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.419,,"511035                          ",,,"50000517","50000501"
11554,A,,8,,KuLeEinw        ,"Philosophische Fakultät, Institut für Europäische Ethnologie, Kultur und Lebenstile in der Einwanderungsgesellschaft",Kultur und Lebenstile in der Einwanderungsgesellschaft,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.493,,"513033                          ",,,"50000552","50000541"
11488,A,,10,,AkadA           ,"Sprach- und literaturwissenschaftliche Fakultät, Dekan(in) / Prodekan(in) Dekanat, Dekan(in), Geschäftsführung, Akademische Angelegenheiten",Akademische Angelegenheiten,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.524,,"520204                          ",,,"50000569","50000566"
10042,A,0,7,"526000    ",SlawHun         ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für Slawistik u.Hungarologie",Institut für Slawistik u.Hungarologie,,,,,,                    ,J,J,2022-01-19 10:49:06.668,,"526000                          ",,,"50000633","50000560"
10043,A,0,2,"526001    ",GDir            ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für Slawistik u.Hungarologie, Geschäftsführendes Direktorat",Geschäftsführendes Direktorat,,,,,,                    ,N,N,2022-01-19 10:49:06.670,,"526001                          ",,,"50000634","50000633"
10045,A,0,8,"526011    ",OSlaLit         ,"Sprach- und literaturwissenschaftliche Fakultät, Institut für Slawistik u.Hungarologie, Ostslawische Literaturen und Kulturen",Ostslawische Literaturen und Kulturen,,,,,,                    ,N,N,2022-01-19 10:49:06.673,,"526011                          ",,,"50000635","50000633"
11487,A,,8,,DWiss.JS        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Erziehungswissenschaften, Digitales Wissensmanagem. in Stud.u.Lehre an d.Hochschule (J)(S)",Digitales Wissensmanagem. in Stud.u.Lehre an d.Hochschule (J)(S),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.833,,"551338                          ",,,"50000704","50000683"
11500,A,,8,,AGrdschP        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Erziehungswissenschaften, Allgemeine Grundschulpädagogik",Allgemeine Grundschulpädagogik,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:06.836,,"551339                          ",,,"50000705","50000683"
11502,A,,8,,SozArbei        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Soziologie der Zukunft der Arbeit",Soziologie der Zukunft der Arbeit,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.015,,"551839                          ",,,"50000778","50000755"
11501,A,,8,,Mi/Ges.J        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Migration und Geschlecht (J)",Migration und Geschlecht (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.021,,"551843                          ",,,"50000780","50000755"
10248,A,0,8,"701034    ",IndÖkonJ        ,"Wirtschaftswissenschaftliche Fakultät, Industrieökonomik (J)",Industrieökonomik (J),,,,,,                    ,N,N,2022-01-19 10:49:07.186,,"701034                          ",,,"50000843","50000815"
10553,A,,8,"701052    ",StatFinM        ,"Wirtschaftswissenschaftliche Fakultät, Makroökonomie (S)",Makroökonomie (S),,,,,,"701052              ",J,J,2022-01-19 10:49:07.210,,"701052                          ",,,"50000851","50000815"
11507,A,,8,,Accoun2J        ,"Wirtschaftswissenschaftliche Fakultät, Accounting (J)",Accounting (J),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.222,,"701059                          ",,,"50000855","50000815"
11494,A,,8,,ÖkMigraS        ,"Wirtschaftswissenschaftliche Fakultät, Ökonomische Integrations- und Migrationsforschung (S)",Ökonomische Integrations- und Migrationsforschung (S),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.228,,"701062                          ",,,"50000857","50000815"
